-0.960449,0.966309,0.807617,0.953125,-0.928711,-0.927734,0.781738,0.774414,-0.882812,-1.566699
-0.018555,0.794434,0.638184,0.936523,0.928711,-0.021973,0.732422,0.604980,0.869141,-1.566699
0.902344,0.912109,0.807129,0.156250,0.171387,0.913086,0.734863,0.124512,0.860840,-1.566699
0.341797,-0.706055,-0.579102,0.951172,-0.448242,-0.236328,0.751953,-0.552734,-0.427734,-1.566699
0.966797,0.974121,-0.101562,0.936523,0.917480,0.940918,-0.098145,-0.089844,0.873535,-1.566699
0.951660,0.966797,-0.010742,0.955566,-0.012207,0.921387,-0.010742,-0.012207,-0.004883,-1.566699
-0.020508,0.975098,-0.072266,0.014160,0.906738,-0.021973,-0.070801,-0.007324,0.018555,-1.566699
0.952637,0.958008,0.370117,0.455566,0.927734,0.914551,0.354492,0.756348,0.425293,-1.566699
0.943848,0.969727,0.354492,-0.108398,0.281738,0.915527,0.341797,-0.041016,-0.046387,-1.566699
0.904785,0.925293,-0.020508,0.007812,0.648438,0.920898,-0.017090,-0.000977,0.259766,-1.566699
0.885742,-0.017090,0.813965,0.957031,0.222656,-0.016113,0.007812,0.781738,0.209961,-1.566699
-0.943359,0.967773,0.800293,-0.950684,-0.340332,-0.916016,0.774902,-0.757812,0.322266,-1.566699
0.966309,-0.013672,-0.659668,-0.418457,-0.937988,-0.017090,0.020020,0.275391,0.393555,-1.566699
-0.945312,0.968750,0.773438,0.930176,-0.876953,-0.917969,0.751953,0.726074,-0.827637,-1.566699
0.023926,-0.967285,-0.733887,-0.763184,0.750000,-0.026367,0.706055,0.555664,-0.845215,-1.566699
0.963867,0.967285,0.783203,0.922852,0.778809,0.931152,0.763184,0.732422,0.730957,-1.566699
0.967773,-0.005371,0.006348,-0.954590,-0.006836,-0.010254,0.029297,-0.005859,0.009277,-1.566699
0.952637,0.967285,0.799805,0.938965,0.906250,0.930664,0.779785,0.778809,0.865723,-1.566699
0.958008,0.964844,-0.010254,0.017578,0.847656,0.924805,-0.009277,-0.022949,0.003906,-1.566699
0.957520,0.980469,-0.791504,0.935547,-0.505859,0.937988,-0.773926,-0.738770,-0.489258,-1.566699
-0.938965,0.962402,-0.697266,-0.858398,0.923828,-0.903320,-0.684082,0.734375,-0.793945,-1.566699
0.010742,0.973633,0.804688,-0.414062,-0.155762,0.014648,0.786133,-0.316406,0.072754,-1.566699
0.959961,-0.965820,-0.095215,-0.778809,-0.923340,-0.933594,0.092285,0.061523,0.718750,-1.566699
0.061035,0.967773,0.172363,-0.125488,-0.925781,0.057129,0.170410,-0.439453,0.111816,-1.566699
0.505371,0.970703,0.811035,-0.055664,0.928223,0.488770,0.791504,-0.041504,-0.043457,-1.566699
0.953613,-0.504883,-0.812012,-0.929199,0.906250,-0.483887,0.410645,0.754883,-0.862793,-1.566699
-0.797852,-0.797852,-0.645996,0.943359,0.931152,0.911133,0.774902,-0.613770,0.878418,-1.566699
0.872070,0.010742,0.818359,-0.010254,0.527832,0.003906,-0.004883,-0.013184,-0.029297,-1.566699
-0.001465,-0.742676,0.800293,-0.929688,0.248047,0.002930,-0.594727,-0.750488,-0.239258,-1.566699
-0.044434,0.977539,0.803711,-0.939941,0.931152,-0.047363,0.783203,-0.761230,-0.881836,-1.566699
0.933105,0.938477,0.749512,0.953125,0.002441,0.877441,0.732910,0.713379,0.004395,-1.566699
0.247070,-0.268066,0.441406,0.950195,0.924316,-0.856934,-0.111816,0.422852,0.893066,-1.566699
-0.950684,0.826660,-0.676758,0.013672,-0.120605,-0.793945,-0.735840,0.008789,0.000488,-1.566699
0.096680,0.966309,0.814941,0.906250,0.922852,0.097168,0.790039,0.741699,0.851562,-1.566699
-0.245117,-0.243164,0.812500,0.939453,0.916992,0.908203,-0.190430,0.773438,0.873047,-1.566699
0.848633,0.845703,0.811523,0.847168,0.914062,0.910156,0.680664,0.688965,0.798340,-1.566699
0.940430,0.954102,-0.660156,0.938965,-0.915527,0.920898,-0.627930,-0.623535,-0.870117,-1.566699
0.810059,0.001465,0.794434,-0.206543,0.289551,0.003906,-0.001953,-0.158203,-0.054688,-1.566699
0.966797,0.967773,-0.686035,0.952637,0.360352,0.937500,-0.664551,-0.648438,0.345215,-1.566699
0.963867,-0.933105,0.804199,-0.351562,-0.014160,-0.898926,-0.749023,-0.277832,-0.007324,-1.566699
0.971680,0.952637,0.796875,0.061035,0.008789,0.924316,0.764160,0.050293,0.020020,-1.566699
-0.000488,-0.257324,0.540039,-0.007812,-0.734863,-0.018555,-0.138184,-0.014648,-0.010254,-1.566699
0.957031,-0.972656,0.793945,0.443848,-0.009277,-0.929688,-0.771484,0.357910,0.431641,-1.566699
0.945312,-0.639648,0.801758,0.942871,0.921387,-0.602539,-0.516602,0.765137,0.885742,-1.566699
0.944824,0.960938,0.826660,0.939453,0.914551,0.910645,0.794434,0.777832,0.875488,-1.566699
-0.954590,-0.668457,-0.538086,-0.956055,0.002441,0.648438,0.755371,0.521484,-0.003418,-1.566699
0.943848,0.964844,0.781738,0.903809,0.901855,0.910645,0.757324,0.733398,0.834961,-1.566699
-0.366211,-0.151367,-0.810547,-0.008301,-0.589355,0.045898,0.136719,-0.001465,0.014648,-1.566699
-0.952637,-0.299316,-0.292969,0.952148,-0.298828,0.287109,0.106934,-0.274414,-0.289062,-1.566699
0.777344,0.971191,0.800293,-0.689941,-0.684570,0.753418,0.777344,-0.551758,0.841309,-1.566699
0.955566,0.963867,0.802246,0.956055,0.929199,0.922363,0.779785,0.772949,0.890137,-1.566699
0.007324,-0.203125,-0.000488,0.937500,0.925293,0.019043,0.009277,0.002441,0.879395,-1.566699
0.962891,0.355957,0.300781,-0.751953,-0.747559,0.347168,0.735840,-0.227539,0.851074,-1.566699
-0.965332,0.923340,0.015625,0.916504,0.005859,-0.893555,0.011230,0.020996,0.002441,-1.566699
-0.964355,0.910156,-0.570312,0.565430,0.713379,-0.880371,-0.515625,-0.333008,0.390137,-1.566699
0.949707,0.963867,-0.005859,0.939941,0.912109,0.917480,-0.004883,-0.013184,0.865723,-1.566699
0.298340,0.940430,0.805664,0.945312,-0.007812,0.277832,0.759766,0.763672,0.000000,-1.566699
0.952148,0.969727,-0.020508,0.935547,0.926758,0.921875,-0.018555,-0.023438,0.881836,-1.566699
-0.674805,0.971680,0.799316,0.245117,0.925293,-0.652344,0.774902,0.197754,0.234863,-1.566699
-0.960449,-0.017578,-0.777832,-0.837891,0.906250,0.015137,0.020996,0.653809,-0.772461,-1.566699
0.944824,0.974121,-0.800781,0.010742,0.010742,0.919922,-0.779785,-0.011719,-0.006836,-1.566699
0.969238,0.966797,0.003906,-0.012695,0.147461,0.937988,0.000977,-0.010742,0.003906,-1.566699
-0.916992,0.953613,0.781250,0.579590,0.006348,-0.874512,0.754395,0.455566,0.337891,-1.566699
0.958496,-0.974121,0.041504,0.957520,0.930176,-0.932617,-0.043945,0.047852,0.889648,-1.566699
-0.924805,-0.816895,0.815430,-0.505371,0.002441,0.761230,-0.669434,-0.411621,-0.004883,-1.566699
0.013184,-0.185059,0.326172,-0.903320,0.930176,-0.001953,0.318848,-0.293945,-0.842285,-1.566699
0.955078,0.961914,0.777832,0.960449,0.935547,0.917969,0.755371,0.749023,0.900879,-1.566699
-0.162109,-0.096680,-0.533203,-0.948242,0.068359,0.628906,0.041992,0.511719,-0.059570,-1.566699
0.947266,0.963379,-0.020996,0.938477,0.914551,0.914551,-0.017578,-0.019043,0.874512,-1.566699
0.961914,0.945312,0.794434,0.935547,-0.620605,0.912109,0.769043,0.751465,-0.587402,-1.566699
-0.963379,0.959473,-0.397461,0.937500,0.332520,-0.924805,-0.384277,-0.377930,0.312988,-1.566699
-0.016602,0.615234,0.820312,0.017578,0.669922,-0.014648,0.499023,0.002930,0.004883,-1.566699
0.773926,0.781250,0.773438,-0.740234,-0.020996,0.910645,0.605469,-0.605469,0.028809,-1.566699
0.953613,0.938965,0.791992,0.957520,0.923340,0.893555,0.740723,0.758301,0.883789,-1.566699
0.001465,-0.780273,0.010742,-0.026367,0.934082,-0.104980,-0.010742,0.014648,-0.032715,-1.566699
0.959473,0.967773,-0.275391,0.932617,0.790039,0.928223,-0.257812,-0.266602,0.749023,-1.566699
0.271484,0.965332,-0.706055,0.956543,0.201172,0.258301,-0.681152,-0.675293,0.196777,-1.566699
0.962891,0.344238,0.003418,0.873047,0.328613,0.333496,-0.014648,0.013184,0.288574,-1.566699
0.958984,0.007324,-0.014648,0.953125,0.919922,0.002441,-0.003418,-0.018555,0.881836,-1.566699
-0.494141,-0.017578,-0.021973,0.946289,0.916016,0.012695,-0.015137,-0.025879,0.877930,-1.566699
0.965332,0.022461,-0.021484,-0.693359,-0.859375,0.024902,0.022461,0.029297,0.588867,-1.566699
-0.010254,-0.004395,0.811523,0.946777,0.910645,0.931641,-0.013184,0.769043,0.875000,-1.566699
0.952148,-0.634277,0.815430,-0.940430,-0.638184,-0.601074,-0.515137,-0.766602,0.607910,-1.566699
0.019043,-0.968262,0.793457,0.926758,-0.018555,-0.017578,-0.769531,0.739746,-0.010742,-1.566699
0.025391,-0.963379,0.790039,-0.930664,0.001953,-0.027832,-0.762207,-0.744141,-0.010742,-1.566699
-0.865234,0.868164,-0.800293,0.411133,0.384277,-0.913086,-0.698730,-0.326660,0.852051,-1.566699
0.956055,0.970703,0.798340,0.916992,0.920898,0.927734,0.772949,0.727051,0.842773,-1.566699
0.961914,-0.966797,-0.809570,0.950684,-0.007812,-0.929688,0.781250,-0.772949,-0.008301,-1.566699
0.969727,0.951172,0.795898,0.943359,0.930664,0.922852,0.765625,0.773438,0.879883,-1.566699
0.961426,0.948242,-0.800781,0.019043,-0.871094,0.917480,-0.755859,-0.022949,-0.021973,-1.566699
0.625000,0.632812,0.809082,0.711914,0.806641,0.902344,0.505371,0.587402,0.581055,-1.566699
-0.005859,-0.712402,-0.226562,0.949219,-0.594727,-0.012207,0.149902,-0.225586,-0.561523,-1.566699
0.891113,0.889160,0.810547,0.932617,0.908691,0.930664,0.718262,0.758789,0.859863,-1.566699
0.966309,0.908691,0.770996,0.000977,0.036621,0.876953,0.707031,0.015137,0.017090,-1.566699
0.948242,0.959473,0.807617,0.904785,0.794434,0.910645,0.770996,0.730957,0.728516,-1.566699
0.965820,0.018066,0.706055,0.952148,-0.922852,0.017090,0.005371,0.678711,-0.879883,-1.566699
0.965332,0.967285,-0.423828,0.959473,-0.937500,0.934570,-0.410645,-0.407715,-0.899902,-1.566699
0.948242,-0.963379,0.813965,0.952148,0.920898,-0.918457,-0.785156,0.771973,0.876953,-1.566699
0.413086,0.418945,0.816406,-0.422852,0.415039,0.939453,0.346680,-0.348633,-0.852539,-1.566699
-0.519531,0.975586,0.793457,0.957031,-0.034668,-0.513672,0.772949,0.759277,-0.039551,-1.566699
-0.547852,0.966309,0.730469,0.877441,0.878418,-0.533691,0.712402,0.683105,0.860352,-1.566699
0.049316,0.976562,-0.801270,-0.604980,0.001465,0.050293,-0.780762,0.480469,0.010742,-1.566699
-0.950684,0.971680,0.785156,0.951660,-0.930664,-0.925293,0.765625,0.757324,-0.885254,-1.566699
0.368652,0.858398,0.629883,-0.931641,0.930664,0.318848,0.547852,-0.591797,-0.865234,-1.566699
-0.710449,-0.020996,0.024414,0.955078,0.229492,0.010742,-0.015137,0.024414,0.220703,-1.566699
0.968262,0.960938,-0.809082,0.942871,0.909668,0.929199,-0.777832,-0.761719,0.874023,-1.566699
-0.414062,-0.743652,-0.765137,-0.237793,-0.001953,0.293457,0.575195,0.181641,0.001465,-1.566699
0.010254,0.008301,0.760742,0.938477,0.916504,0.933594,0.012207,0.724609,0.869629,-1.566699
-0.113770,0.970215,0.075195,0.026855,0.600098,-0.114258,0.074707,-0.008301,0.044922,-1.566699
-0.965332,0.962891,0.794434,0.021973,0.916016,-0.929199,0.765137,0.022461,0.022949,-1.566699
0.963867,-0.976074,0.795410,-0.957031,-0.012695,-0.939941,-0.779297,-0.765137,0.008789,-1.566699
0.958008,0.967773,-0.190430,0.964355,-0.504883,0.926758,-0.189453,-0.192871,-0.488770,-1.566699
0.964844,0.966797,0.793945,0.153320,-0.607422,0.931641,0.765625,0.118164,0.134766,-1.566699
-0.002930,-0.933594,0.736816,0.918457,-0.918945,-0.007812,-0.702637,0.709961,-0.844238,-1.566699
-0.015625,0.855469,-0.808594,0.950195,0.935547,0.076172,-0.685547,-0.769531,0.889648,-1.566699
0.959961,0.026855,0.252930,0.936035,0.904785,0.024902,-0.003418,0.234863,0.862305,-1.566699
0.946777,0.963867,0.781738,0.944824,0.909668,0.919434,0.754395,0.741211,0.875977,-1.566699
0.960938,0.439941,0.340332,0.792969,-0.919434,0.423340,0.724609,0.437988,-0.743652,-1.566699
-0.009766,0.254883,0.151367,0.014160,-0.902832,0.672852,0.063477,0.018066,-0.011719,-1.566699
-0.000488,-0.968262,-0.714355,-0.530273,-0.000488,0.000000,0.695312,0.387207,0.020020,-1.566699
0.963379,0.971191,-0.019531,0.940430,0.925781,0.934570,-0.015137,-0.016602,0.882812,-1.566699
0.495117,0.977539,0.006836,0.914062,0.912598,0.480469,0.001953,0.012695,0.838379,-1.566699
0.948242,0.961426,0.772461,0.927246,-0.876465,0.910645,0.747559,0.721191,-0.838867,-1.566699
0.956543,0.968750,0.812012,-0.019531,-0.927734,0.927246,0.788574,-0.019043,0.019531,-1.566699
0.946777,0.969238,-0.472168,-0.554199,0.007812,0.916992,-0.454102,0.735352,-0.001465,-1.566699
0.015625,-0.951172,-0.598145,-0.861328,0.007324,-0.009766,0.562012,0.522949,-0.008301,-1.566699
-0.002930,0.969238,0.304688,0.305664,0.916992,-0.004395,0.289551,0.083008,0.286133,-1.566699
-0.897461,0.004395,0.672852,0.037598,0.834961,0.000488,-0.008301,0.032715,0.021973,-1.566699
0.957031,-0.010742,0.681641,-0.006348,0.928223,-0.015625,-0.003906,-0.009277,0.000000,-1.566699
0.964355,0.950684,0.793457,0.933105,0.917480,0.916016,0.756836,0.747070,0.867188,-1.566699
-0.911133,-0.869141,-0.748047,0.935547,-0.900879,0.867188,0.750977,-0.697266,-0.860840,-1.566699
0.952637,0.967285,0.742188,0.883789,0.902344,0.927734,0.717285,0.702148,0.810547,-1.566699
0.942871,0.950684,0.771973,0.927734,0.931641,0.898438,0.733398,0.740723,0.860352,-1.566699
0.950195,0.954102,-0.802734,0.929199,0.910156,0.916016,-0.767578,-0.757324,0.860840,-1.566699
0.967773,-0.958496,0.015137,0.943359,0.924316,-0.927246,-0.014648,0.020996,0.870605,-1.566699
0.002441,-0.802734,0.569336,0.932617,0.838379,0.004395,-0.447266,0.541992,0.788574,-1.566699
-0.404297,-0.809082,-0.337402,-0.405273,0.899902,0.323730,0.275391,0.730957,-0.362793,-1.566699
-0.807129,0.006836,-0.029297,-0.650391,-0.827637,-0.022949,0.006836,0.022461,0.533691,-1.566699
0.969238,0.966797,-0.001465,-0.935059,0.583008,0.937012,-0.006348,0.002930,-0.544434,-1.566699
-0.948730,0.957520,-0.622070,-0.774902,0.920410,-0.915039,-0.591309,0.710449,-0.711914,-1.566699
0.008301,-0.228516,-0.442383,-0.110840,-0.922363,0.002441,0.103516,0.053223,0.107422,-1.566699
-0.847656,0.968750,0.001953,0.709961,-0.918945,-0.818359,0.009766,0.018555,-0.654297,-1.566699
0.043457,0.010254,0.741699,-0.955078,-0.898438,0.892578,0.016602,-0.711426,0.856445,-1.566699
0.214355,0.208008,0.041504,-0.922852,-0.899414,0.905762,0.003418,-0.048340,0.860352,-1.566699
0.677246,0.016602,0.621582,0.011230,0.942383,0.004395,-0.011230,0.018555,0.009277,-1.566699
-0.015137,0.957031,0.737793,-0.009766,0.913574,-0.013184,0.705566,-0.012207,-0.014160,-1.566699
0.949707,0.957520,0.798340,0.938965,0.890625,0.911133,0.774414,0.755859,0.834473,-1.566699
-0.002930,0.968750,-0.002930,0.947266,0.930176,-0.002930,-0.003906,-0.001953,0.890137,-1.566699
0.969727,0.953613,0.789551,0.945312,-0.002930,0.926270,0.760742,0.760254,-0.002930,-1.566699
0.957031,-0.026855,-0.792969,-0.124512,0.300293,-0.026855,0.017090,0.097168,-0.061523,-1.566699
0.962402,-0.333984,0.588379,-0.334473,0.484375,-0.320801,-0.193848,-0.196289,-0.156738,-1.566699
-0.016602,0.908203,-0.386719,-0.015625,0.599121,-0.018555,-0.349609,0.004883,-0.000488,-1.566699
0.966309,0.958496,0.801270,0.949219,-0.927246,0.925781,0.771484,0.769043,-0.882324,-1.566699
0.007812,0.953613,0.597168,0.497070,0.486816,0.011230,0.573242,0.566895,0.855957,-1.566699
-0.626465,-0.635742,0.794922,0.925293,0.009277,0.906738,-0.498047,0.742676,0.000000,-1.566699
0.963867,-0.182617,0.808594,-0.612305,-0.343750,-0.176758,-0.152344,-0.487305,0.499023,-1.566699
0.151367,0.013672,-0.797363,0.020508,0.910156,0.008789,0.010254,-0.016113,0.031250,-1.566699
-0.005859,-0.031250,-0.008301,0.527832,0.336426,-0.016602,0.013184,0.000000,0.165039,-1.566699
0.964844,0.969238,0.448730,0.527344,-0.911621,0.936035,0.433594,0.729980,-0.479980,-1.566699
0.861328,0.969238,-0.002441,0.019043,0.010742,0.835449,0.001953,-0.007812,-0.020020,-1.566699
0.929199,0.900391,0.810547,0.014160,0.924316,0.875488,0.729492,0.026855,0.005859,-1.566699
0.878418,0.614258,0.305664,0.052246,-0.748047,0.529785,0.150391,-0.000488,-0.032715,-1.566699
-0.933105,0.965332,-0.013184,0.925293,0.918945,-0.909180,-0.010742,-0.012695,0.870605,-1.566699
0.951172,0.968750,0.811035,-0.013184,0.914062,0.919922,0.780762,-0.017578,-0.017090,-1.566699
-0.014160,0.635742,-0.810059,-0.002930,-0.612793,-0.016113,-0.512207,0.016113,-0.012207,-1.566699
0.947266,0.947266,0.084961,0.095215,-0.516113,0.921875,0.082031,0.701660,-0.051758,-1.566699
0.135742,0.951172,0.780762,0.922363,-0.915039,0.131836,0.748535,0.741211,-0.857910,-1.566699
0.968262,0.966309,-0.387695,0.027344,0.031250,0.934570,-0.370605,0.001953,0.882812,-1.566699
0.965820,0.964844,0.787598,0.949219,0.923340,0.931641,0.769043,0.758301,0.876465,-1.566699
-0.582031,-0.571289,0.021973,-0.009766,-0.911621,0.880859,-0.006348,0.020020,0.002441,-1.566699
0.952637,0.960938,0.011719,0.957031,0.002930,0.917480,0.003906,0.000000,0.002930,-1.566699
0.959961,0.968262,0.809082,0.956055,0.932129,0.930176,0.784180,0.770996,0.891113,-1.566699
0.206543,0.965820,-0.678223,-0.790527,-0.916504,0.199707,-0.658691,0.665039,0.739258,-1.566699
-0.609375,0.612305,-0.655273,0.956055,-0.033691,-0.900391,-0.384766,-0.621094,-0.033691,-1.566699
0.958008,0.002441,0.010254,-0.000488,0.928223,0.006348,0.010742,-0.014648,0.000977,-1.566699
0.898438,-0.964844,-0.560547,0.251465,0.105469,-0.866211,0.542969,-0.264160,0.010254,-1.566699
0.459961,0.462402,0.784668,0.909180,-0.364746,0.912598,0.361328,0.722168,-0.341309,-1.566699
0.953613,-0.176758,0.000000,-0.959961,0.931641,-0.169434,0.014648,0.000977,-0.894531,-1.566699
0.950684,0.641113,0.018555,0.899414,-0.507324,0.604492,-0.006348,0.019531,-0.461426,-1.566699
0.958008,-0.002930,0.334961,-0.310547,0.117676,-0.001953,0.025391,-0.087891,-0.313965,-1.566699
-0.657715,0.665039,0.724121,0.003906,0.921387,-0.918457,0.463379,0.006348,-0.003418,-1.566699
0.003906,0.960938,0.780762,0.950684,0.923828,0.010742,0.752441,0.748047,0.878418,-1.566699
-0.968750,-0.877930,0.333008,-0.025391,-0.010254,0.851562,-0.290039,-0.000977,0.021973,-1.566699
-0.011230,0.969238,0.025879,0.221680,0.630859,-0.012695,0.016602,-0.022949,0.120117,-1.566699
-0.950195,-0.048340,0.737305,-0.882812,-0.001953,0.045410,-0.038574,-0.679688,-0.000977,-1.566699
-0.119629,0.112793,0.339355,0.944824,-0.011719,-0.896484,0.015625,0.314453,-0.008301,-1.566699
-0.919922,0.769531,0.007324,0.778320,-0.929199,-0.708984,0.007324,0.003418,-0.729004,-1.566699
-0.012207,-0.965332,0.390625,0.467285,0.929688,0.008789,-0.376465,0.734863,0.435059,-1.566699
0.967285,0.968750,0.799805,-0.493652,-0.479492,0.937012,0.778320,-0.395996,0.872559,-1.566699
0.959961,0.966797,0.664551,0.937500,0.917480,0.932617,0.645996,0.627441,0.866699,-1.566699
0.965820,-0.044434,-0.188477,-0.000977,0.923828,-0.043457,0.105957,-0.000977,0.008789,-1.566699
-0.923340,-0.923340,0.015625,0.927246,0.925293,0.916992,-0.017090,0.008301,0.868164,-1.566699
0.961426,0.970703,-0.813965,0.921875,0.913574,0.932129,-0.790527,-0.751465,0.854980,-1.566699
0.967285,0.964355,0.526367,0.750977,-0.937012,0.932617,0.507324,0.400391,-0.702637,-1.566699
0.955566,0.952148,0.790039,0.911621,0.013184,0.920410,0.749023,0.718262,0.000977,-1.566699
0.953613,0.962891,0.778320,0.935059,0.916016,0.916504,0.755859,0.744629,0.874512,-1.566699
-0.008789,0.966309,0.830566,0.006836,0.907227,-0.009277,0.805664,-0.007324,0.001953,-1.566699
-0.561523,0.176270,-0.451660,-0.326172,0.926270,0.196777,0.150391,0.570801,-0.297363,-1.566699
-0.018555,-0.975586,0.754883,-0.932129,-0.932617,0.015625,-0.740234,-0.727051,0.866699,-1.566699
0.949707,0.965332,-0.774902,0.733398,-0.931152,0.923828,-0.750977,-0.565918,-0.679199,-1.566699
-0.013672,0.471191,-0.037109,0.937500,0.903809,0.013184,0.010254,-0.037109,0.860840,-1.566699
0.961426,0.557617,-0.345215,-0.709961,0.919434,0.541504,-0.562012,0.395020,-0.657715,-1.566699
0.958008,0.744629,0.793457,0.755859,-0.704590,0.712402,0.588867,0.599121,-0.529785,-1.566699
-0.933105,-0.365234,0.791992,0.928223,0.915039,0.335449,-0.291016,0.748535,0.865723,-1.566699
-0.960449,0.961426,0.812988,0.580566,-0.018555,-0.921875,0.781250,0.471680,-0.031738,-1.566699
0.953125,-0.113281,0.648926,-0.018066,-0.910645,-0.103516,-0.059082,-0.012695,0.019531,-1.566699
-0.042480,0.956543,0.759766,0.916016,0.917969,-0.024414,0.729004,0.720703,0.859375,-1.566699
0.210449,0.963867,0.811035,0.927246,0.914551,0.198730,0.779785,0.760742,0.865234,-1.566699
0.370605,-0.960449,0.790527,0.928223,-0.912109,-0.359375,-0.755859,0.750000,-0.856934,-1.566699
0.951660,-0.972168,0.803223,0.958496,-0.716309,-0.925781,-0.778320,0.767578,-0.689453,-1.566699
-0.171387,0.578613,-0.665039,-0.005371,-0.918945,-0.526367,-0.375488,0.003418,0.008301,-1.566699
0.949707,0.955078,0.014160,0.936035,0.908691,0.914551,0.017090,0.014648,0.866211,-1.566699
-0.830078,0.635742,0.011230,0.961426,-0.689941,-0.517578,-0.004395,0.008789,-0.665039,-1.566699
-0.937988,-0.963379,-0.105469,0.481445,0.933594,0.902344,0.104980,-0.043945,0.449219,-1.566699
-0.947754,0.006836,0.801270,0.930664,0.910156,-0.001465,0.007324,0.740723,0.862305,-1.566699
0.963867,0.971191,0.008301,0.038574,-0.004883,0.935059,0.008789,0.000977,0.015137,-1.566699
-0.960938,-0.009277,-0.541992,-0.953125,0.373047,0.005371,-0.006348,0.515625,-0.358398,-1.566699
0.943359,0.956055,0.001953,0.928711,-0.004883,0.906250,-0.001953,0.005859,-0.001953,-1.566699
0.004395,0.019531,0.794434,0.956543,-0.930664,0.039551,0.020020,0.760742,-0.890137,-1.566699
0.962402,0.963867,0.779785,0.943359,0.031738,0.930176,0.751465,0.737793,0.019043,-1.566699
0.868652,0.967773,0.788574,0.934082,0.908203,0.843262,0.761230,0.742188,0.873535,-1.566699
-0.010254,-0.213867,0.713867,-0.590332,0.010742,0.028809,-0.144531,-0.435059,-0.000488,-1.566699
0.947266,-0.593262,0.599121,0.940430,0.651855,-0.564941,-0.631836,0.562988,0.617676,-1.566699
0.930664,0.940430,-0.155273,-0.172852,0.921875,0.905273,-0.143555,0.710938,-0.144531,-1.566699
-0.935059,-0.970215,0.014648,0.050293,0.052246,0.909180,-0.020020,0.005371,0.870117,-1.566699
0.967285,-0.708008,-0.661133,0.751465,0.898438,-0.682129,0.591797,-0.512207,0.684082,-1.566699
0.957031,0.964844,0.758301,0.809570,0.003906,0.922852,0.726074,0.620605,0.006836,-1.566699
0.015625,0.538574,0.444824,0.450684,0.010742,0.011230,0.222656,0.207031,-0.002441,-1.566699
0.965332,0.968262,0.797852,-0.001465,-0.009766,0.935547,0.774902,-0.009277,-0.013184,-1.566699
-0.887207,-0.900879,-0.036621,-0.790527,0.008301,0.905273,-0.003906,0.056641,-0.019531,-1.566699
0.469727,-0.957520,0.804199,-0.875488,-0.902344,-0.451660,-0.779297,-0.708984,0.804199,-1.566699
-0.954102,0.972656,0.797363,0.947754,-0.927246,-0.927734,0.778809,0.762695,-0.877930,-1.566699
0.953125,0.960449,-0.000488,0.925781,0.000000,0.918457,0.000000,0.003418,-0.004883,-1.566699
0.373047,-0.369629,-0.432617,-0.257812,-0.053711,-0.910645,0.161621,0.112305,0.177734,-1.566699
-0.164062,-0.167969,0.632324,0.778320,0.931641,0.900391,-0.102051,0.727051,0.723633,-1.566699
0.960449,-0.368652,-0.303223,-0.361816,0.913574,-0.353516,0.784180,0.719727,-0.338867,-1.566699
0.962402,-0.960449,0.797363,0.221680,0.223145,-0.925781,-0.763672,0.168457,0.867676,-1.566699
-0.959961,0.968750,0.728027,-0.010742,0.909668,-0.930664,0.706543,-0.004395,-0.009277,-1.566699
-0.858887,0.965332,0.797852,0.948242,0.905762,-0.829102,0.780762,0.766602,0.874512,-1.566699
